BELEM;2001;0;0;0;0;0;15;5;0;20
BELEM;1997;0;0;0;0;5;0;0;0;5
BELEM;1993;0;0;0;0;5;0;0;0;5
BELEM;1985;0;0;0;0;5;0;0;0;5
BELEM;1980;0;0;0;0;5;0;0;0;5
BELEM;1984;0;0;0;0;5;0;0;0;5
BELEM;1986;0;0;0;0;5;0;0;0;5
BOM RETIRO;1991;0;0;0;0;5;0;0;0;5
BOM RETIRO;1993;0;0;0;0;10;0;0;0;10
BOM RETIRO;1995;0;0;0;0;5;10;0;0;15
BOM RETIRO;1999;0;0;0;0;0;5;0;0;5
BOM RETIRO;2001;0;0;0;0;25;0;0;0;25
BOM RETIRO;2009;0;0;0;0;10;0;0;0;10
BOM RETIRO;2011;0;20;0;0;5085;2865;680;905;9555
BOM RETIRO;2013;0;45;0;0;4330;3710;850;695;9630
BOM RETIRO;2015;0;40;0;0;4850;3090;635;530;9145
BOM RETIRO;2017;5;80;0;0;9735;5410;705;370;16305
BOM RETIRO;2019;0;20;0;0;7830;3015;370;115;11350
BOM RETIRO;2018;0;50;0;0;10100;4600;570;300;15620
BOM RETIRO;2016;0;50;5;0;7715;4295;690;380;13135
BOM RETIRO;2014;0;45;0;0;3190;2370;490;375;6470
BOM RETIRO;2012;0;35;5;0;4690;3625;760;630;9745
BOM RETIRO;2010;0;0;0;0;90;50;5;5;150
BOM RETIRO;2004;0;0;0;0;0;0;0;5;5
BOM RETIRO;2002;0;0;0;0;0;5;0;0;5
BOM RETIRO;2000;0;0;0;0;5;0;0;0;5
BOM RETIRO;1998;0;0;0;0;5;0;0;0;5
BOM RETIRO;1992;0;0;0;0;10;5;0;0;15
BOM RETIRO;1990;0;0;0;0;5;5;0;0;10
BOM RETIRO;1988;0;0;0;0;5;0;0;0;5
BOM RETIRO;1986;0;0;0;0;20;0;0;0;20
BOM RETIRO;1982;0;0;0;0;10;0;0;0;10
BOM RETIRO;1980;0;0;0;0;5;0;0;0;5
BOM RETIRO;1977;0;0;0;0;5;0;0;0;5
BOM RETIRO;1983;0;0;0;0;5;0;0;0;5
BOM RETIRO;1987;0;0;0;0;0;0;5;0;5
BRAS;2009;0;0;0;0;0;0;5;0;5
BRAS;2011;0;90;0;0;5025;2160;840;660;8775
BRAS;2013;0;85;0;0;4910;3410;1205;620;10230
BRAS;2015;0;160;10;0;8360;3045;950;680;13205
BRAS;2017;0;115;0;0;12570;4360;970;440;18455
BRAS;2019;0;30;0;0;4660;2345;305;135;7475
BRAS;2018;0;90;0;0;10650;3765;770;180;15455
BRAS;2016;0;90;0;0;9705;3670;925;450;14840
BRAS;2014;0;125;10;0;6140;3510;760;790;11335
BRAS;2012;0;55;0;0;5240;2745;910;660;9610
BRAS;2010;0;0;0;0;65;40;15;0;120
BRAS;2008;0;0;0;0;0;5;0;0;5
BRAS;2006;0;0;0;0;0;0;5;0;5
BRAS;1996;0;0;0;0;5;5;0;0;10
BRAS;1994;0;0;0;0;5;0;0;0;5
BRAS;1988;0;0;0;0;5;0;0;0;5
BRAS;1986;0;0;0;0;5;5;0;0;10
BRAS;1982;0;0;0;0;5;0;0;0;5
BRAS;1980;0;0;0;0;5;0;0;0;5
BRAS;1978;0;0;0;0;5;0;0;0;5
BRAS;1976;0;0;0;0;5;0;0;0;5
BRAS;1974;0;0;0;0;5;0;0;0;5
BRAS;1018;0;0;0;0;5;0;0;0;5
BRAS;1119;0;0;0;0;5;0;0;0;5
BRAS;1971;0;0;0;0;5;0;0;0;5
BRAS;1983;0;0;0;0;10;5;0;0;15
BRAS;1985;0;0;0;0;5;0;0;0;5
BRAS;1989;0;0;0;0;5;0;0;0;5
BRAS;1991;0;0;0;0;5;0;0;0;5
BRAS;2001;0;0;0;0;15;0;0;0;15
BRASILANDIA;2012;0;205;20;0;1880;3045;1095;2085;8330
BRASILANDIA;2010;0;0;0;0;10;25;40;10;85
BRASILANDIA;2006;0;0;0;0;0;0;5;0;5
BRASILANDIA;1994;0;0;0;0;0;5;0;0;5
BRASILANDIA;1982;0;0;0;0;0;5;0;0;5
BRASILANDIA;1978;0;0;0;0;0;5;0;0;5
BRASILANDIA;2019;0;60;0;0;1915;5230;625;890;8720
BRASILANDIA;2017;0;235;15;0;2715;11425;1190;2005;17585
BRASILANDIA;2015;0;235;40;0;1890;6515;1155;1940;11775
BRASILANDIA;2013;0;225;25;0;1760;4220;1300;2190;9720
BRASILANDIA;2011;0;185;5;0;1690;2695;1250;1585;7410
BRASILANDIA;2009;0;0;0;0;0;0;5;0;5
BRASILANDIA;2007;0;0;0;0;5;0;0;0;5
BRASILANDIA;2005;0;0;0;0;0;5;5;0;10
BRASILANDIA;2003;0;0;0;0;0;0;5;0;5
